raw_date,raw_text
2013-07-04T10:40:12.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Shutdown BLUE line between Snowdon and St-Michel. Equipment problem. Indefinite period. ', '#STM', ' K']"
2013-07-04T10:41:43.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', ""Arrêt ligne BLEUE entre Snowdon et St-Michel. Problème d'équipement. Durée indéterminée. "", '#STM', ' L']"
2013-07-04T10:41:44.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Shutdown BLUE line between Snowdon and St-Michel. Equipment problem. Indefinite period. ', '#STM', ' L']"
2013-07-04T10:41:51.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', ""Arrêt ligne BLEUE entre Snowdon et St-Michel. Problème d'équipement. Durée indéterminée. "", '#STM', ' Q']"
2013-07-04T10:41:51.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Shutdown BLUE line between Snowdon and St-Michel. Equipment problem. Indefinite period. ', '#STM', ' Q']"
2013-07-04T10:42:09.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', ""Arrêt ligne BLEUE entre Snowdon et St-Michel. Problème d'équipement. Durée indéterminée. "", '#STM', ' H']"
2013-07-04T10:42:10.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Shutdown BLUE line between Snowdon and St-Michel. Equipment problem. Indefinite period. ', '#STM', ' H']"
2013-07-04T10:44:08.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', ""Nous sommes désolés ceci est une erreur de système. Il n'y a pas d'arrêt de service""]"
2013-07-04T10:46:46.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'This is a system error. Normal métro service']"
2013-07-04T10:49:35.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Service normal du métro ', '#STM', ' K']"
2013-07-04T10:49:35.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Normal métro service ', '#STM', ' K']"
2013-07-14T10:53:10.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Shutdown BLUE line between Snowdon and St-Michel. Equipment problem. Service expected to resume at 7:40 AM. ', '#STM', ' N']"
2013-07-14T10:53:10.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', ""Arrêt ligne BLEUE entre Snowdon et St-Michel. Problème d'équipement. Reprise prévue vers 7h40. "", '#STM', ' N']"
2013-07-14T10:59:08.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Service normal du métro ', '#STM', ' V']"
2013-07-14T10:59:09.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Normal métro service ', '#STM', ' V']"
2013-08-30T20:31:05.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Arrêt ligne BLEUE entre Snowdon et St-Michel. Incident. Reprise prévue vers 16h50. ', '#STM', ' Z']"
2013-08-30T20:31:06.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Shutdown BLUE line between Snowdon and St-Michel. Incident. Service expected to resume at 4:50 PM. ', '#STM', ' Z', '2']"
2013-08-30T20:36:14.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Service normal du métro ', '#STM', ' M']"
2013-08-30T20:36:14.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Normal métro service ', '#STM', ' M', '1']"
2013-10-02T12:53:20.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Arrêt ligne BLEUE entre Snowdon et St-Michel. Incident. Reprise prévue vers 9h05. ', '#STM', ' A']"
2013-10-02T12:53:20.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Shutdown BLUE line between Snowdon and St-Michel. Incident. Service expected to resume at 9:05. ', '#STM', ' A']"
2013-10-02T13:05:04.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'On prévoit un délai supplémentaire de 30 minutes', '1']"
2013-10-02T13:06:47.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Arrêt ligne BLEUE entre Snowdon et St-Michel. Incident. Reprise prévue vers 9h35. ', '#STM', ' C', '3']"
2013-10-02T13:06:47.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Shutdown BLUE line between Snowdon and St-Michel. Incident. Service expected to resume at 9:35. ', '#STM', ' C']"
2013-10-02T13:20:45.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Service normal du métro ', '#STM', ' J']"
2013-10-02T13:20:46.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Normal métro service ', '#STM', ' J']"
2013-10-09T12:09:09.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', ""Arrêt ligne BLEUE entre Snowdon et Parc. Inter. services d'urgence. Reprise prévue vers 8h25. "", '#STM', ' U']"
2013-10-09T12:09:10.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Shutdown BLUE line between Snowdon and Parc. Inter. emergency services. Service expected to resume at 8:25. ', '#STM', ' U', '2']"
2013-10-09T12:20:14.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', '@InfoNRJRougeMtl Merci']"
2013-10-09T12:23:53.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', ""Arrêt ligne BLEUE entre Snowdon et Parc. Inter. services d'urgence. Reprise prévue vers 8h40. "", '#STM', ' U', '1']"
2013-10-09T12:23:54.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Shutdown BLUE line between Snowdon and Parc. Inter. emergency services. Service expected to resume at 8:40. ', '#STM', ' U', '2']"
2013-10-09T12:26:33.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', '@mtlgazette', '@mtlgazette', '@mtlgazette', ' Service is expected to resume at 8:40 a.m', '1']"
2013-10-09T12:30:19.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', '@OliPrudhomme', '@OliPrudhomme', '@OliPrudhomme', "" Le service était interrompu pour une intervention des services d'urgence. Toutefois le service reprend en ce moment même"", '1']"
2013-10-09T12:31:45.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', '@Tzeveleko', ' ', '@mtlgazette', ' Gradual resumption of service on Blue line']"
2013-10-09T12:31:53.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Normal métro service ', '#STM', ' V', '2']"
2013-10-09T12:31:53.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Service normal du métro ', '#STM', ' V', '1']"
2013-10-09T12:32:57.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', '@gravelmatin', '@gravelmatin', '@Pastroptot', ' Le service vient de reprendre']"
2013-10-09T12:33:11.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', '@CIBLdeplacement', '@CIBLdeplacement', '@CIBLdeplacement', ' Le service vient de reprendre']"
2013-11-11T15:00:05.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', '#STM', ' L', '2']"
2013-11-11T21:45:53.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', ""Arrêt ligne BLEUE entre Snowdon et Parc. Inter. services d'urgence. Reprise prévue vers 17h03. "", '#STM', ' H', '1']"
2013-11-11T21:45:54.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Shutdown BLUE line between Snowdon and Parc. Inter. emergency services. Service expected to resume at 17:03. ', '#STM', ' H', '1', '4']"
2013-11-11T21:59:54.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', ""Personne malade à bord d'un train. D'autres messages vont suivre. // Sick person in a car. More details to follow.""]"
2013-11-11T22:15:58.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Service normal de métro // Normal metro service', '2']"
2013-11-11T22:18:10.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Nous vous remercions de nous avoir suivi. Nous cessons l’intervention sur ce fil pour le moment.']"
2013-11-11T22:18:38.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Thank you for following us. This feed is going offline for now.', '1']"
2013-11-24T21:42:32.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', '#PontChamplain', ': Détournement bus Rive-Sud. + d’achalandage ', '#STM', '. Éviter si possible corresp. à Berri-U. et…', 'http://bit.ly/1haNc3X', 'http://']"
2013-11-24T21:43:52.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', '#ChamplainBridge', ': South Shore buses diverted. Increased ridership ', '#STM', '. If possible,avoid transfer at Berri-U. &... ', 'http://bit.ly/1haNc3X', 'http://']"
2013-11-26T20:43:53.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', ""Arrêt ligne BLEUE entre Snowdon et Parc. Problème d'équipement. Reprise prévue vers 16h10. "", '#STM', ' Y', '1', '9', '1']"
2013-11-26T20:43:53.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Shutdown BLUE line between Snowdon and Parc. Equipment problem. Service expected to resume at 16:10. ', '#STM', ' Y', '3']"
2013-11-26T20:53:51.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Vous pouvez utiliser le calculateur de trajet en décochant l’option ‘utilisation du métro’ ', 'http://bit.ly/1aW7uv5', 'http://']"
2013-11-26T20:54:10.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'You may use the trip calculator by deselecting the “With métro” option: ', 'http://bit.ly/18VVvwT', 'http://']"
2013-11-26T21:03:04.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Panne du système d’alimentation électrique Hydro-Québec, district Snowdon.', '1']"
2013-11-26T21:03:54.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Hydro-Québec electrical system breakdown, Snowdon district.']"
2013-11-26T21:07:14.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Le service va finalement reprendre de manière imminente. // Service is about to resume.']"
2013-11-26T21:09:10.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Service normal du métro sur la ligne BLEUE. ', '#STM', ' K', '1']"
2013-11-26T21:09:11.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Normal métro service on BLUE line. ', '#STM', ' K']"
2014-01-07T15:23:43.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', ""Arrêt ligne BLEUE entre Snowdon et St-Michel. Inter. services d'urgence. Reprise prévue vers 10h57. "", '#STM', ' L', '2', '3']"
2014-01-07T15:23:43.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Shutdown BLUE line between Snowdon and St-Michel. Inter. emergency services. Service expected to resume at 10:57. ', '#STM', ' L', '6']"
2014-01-07T15:28:05.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Vous pouvez utiliser le calculateur de trajet en décochant l’option ‘utilisation du métro’. ', 'http://bit.ly/1aW7uv5', 'http://']"
2014-01-07T15:28:16.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'You may use the trip calculator by deselecting the “With métro” option.: ', 'http://bit.ly/18VVvwT', 'http://']"
2014-01-07T15:33:51.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Normal métro service ', '#STM', ' H', '2']"
2014-01-07T15:33:51.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Service normal du métro ', '#STM', ' H']"
2014-02-04T20:45:54.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', ""Arrêt ligne BLEUE entre Snowdon et St-Michel. Inter. services d'urgence. Reprise prévue vers 16h54. "", '#STM', ' M', '18']"
2014-02-04T20:45:54.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Shutdown BLUE line between Snowdon and St-Michel. Inter. emergency services. Service expected to resume at 16:54. ', '#STM', ' M', '17', '1']"
2014-02-04T20:55:46.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Un service spécial de bus a été demandé pour accéder à\n toutes les stations.', '1']"
2014-02-04T20:56:44.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'A special bus service has been requested between Snowdown and St-Michel stations', '1']"
2014-02-04T20:58:25.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Par téléphone, le centre de renseignements peut vous aider à planifier un nouvel itinéraire : 514 786-4636 options 4+1', '1']"
2014-02-04T20:58:48.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'You may also plan a new itinerary by calling the information centre: 514 786-4636 options 4+1', '1']"
2014-02-04T21:02:56.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Si vous devez vous rendre à Snowdon ou Jean Talon, vous pouvez utiliser la ligne orange.']"
2014-02-04T21:03:33.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Vous pouvez utiliser le calculateur de trajet en décochant l’option ‘utilisation du métro’. ', 'http://bit.ly/1aW7uv5', 'http://', '1']"
2014-02-04T21:04:24.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'You may use the trip calculator by deselecting the “With métro” option.: ', 'http://bit.ly/18VVvwT', 'http://']"
2014-02-04T21:13:02.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', '@kathyab_', '@kathyab_', '@quatre20treize', ' Un service spécial de bus a été demandé pour accéder à toutes les stations de la ligne bleue.', '1']"
2014-02-04T21:16:48.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Voici le plan du quartier pour choisir les alternatives de transport ou de bus qui vous conviennent le mieux ', 'http://bit.ly/1alKjYa', 'http://']"
2014-02-04T21:21:11.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', '@syldube47', '@syldube47', '@syldube47', "" Intervention des services d'urgence en cours à la station D'Iberville.""]"
2014-02-04T21:28:54.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Service normal du métro ', '#STM', ' V', '1']"
2014-02-04T21:31:23.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', '@livingsimlpy', '@livingsimlpy', "". @canadafrance381 l'intervention des services d'urgence est terminée."", '1']"
2014-02-04T21:36:59.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Nous vous remercions de nous avoir suivi. Nous cessons l’intervention sur ce fil pour le moment']"
2014-02-04T21:37:22.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Thank you for following us. This feed is going offline for now']"
2014-02-09T23:19:02.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Aucun arrêt des trains à la station Côte-des-Neiges. ', '#STM', ' I', '1']"
2014-02-09T23:31:44.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', '@DuclosJacques', '@DuclosJacques', '.', '@DuclosJacques', "" Intervention des services d'urgence à la station Côte-des-Neiges"", '1']"
2014-02-09T23:34:26.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', ""Dir. Snowdon, nous vous invitons à : continuer jusqu'à la station Snowdon, puis prendre le métro dir. St-Michel pour vous arrêter à la..."", '1']"
2014-02-09T23:37:00.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Snowdon dir.: We invite you to continue till Snowdon station, then take the metro in dir. to St-Michel & stop at Côte-des-Neiges station.']"
2014-02-10T00:20:02.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Service normal du métro ', '#STM', ' V', '1']"
2014-02-10T00:20:03.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Normal métro service ', '#STM', ' V']"
2014-02-11T01:23:01.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Aucun arrêt des trains à la station Jean-Talon. ', '#STM', ' P']"
2014-02-11T01:23:02.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'No trains stopping at Jean-Talon station. ', '#STM', ' P']"
2014-02-11T01:26:39.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Service normal du métro ', '#STM', ' C']"
2014-02-11T01:26:40.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Normal métro service ', '#STM', ' C', '1']"
2014-02-11T01:27:53.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Normal métro service ', '#STM', ' H']"
2014-02-11T01:27:53.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Service normal du métro ', '#STM', ' H']"
2014-02-13T05:24:01.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Shutdown BLUE line between Snowdon and St-Michel. Incident. Indefinite period. ', '#STM', ' K', '1']"
2014-02-13T05:41:53.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Service normal du métro ', '#STM', ' S']"
2014-02-13T05:41:53.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Normal métro service ', '#STM', ' S']"
2014-02-20T10:48:06.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', ""Arrêt ligne BLEUE entre Snowdon et Parc. Problème d'équipement. Reprise prévue vers 6h03. "", '#STM', ' I', '2']"
2014-02-20T10:48:06.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Shutdown BLUE line between Snowdon and Parc. Equipment problem. Service expected to resume at 6:03. ', '#STM', ' I', '1']"
2014-02-20T11:02:00.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Shutdown continues BLUE line between Snowdon and Parc. Incident. Service expected to resume at 6:20. ', '#STM', ' Q', '1']"
2014-02-20T11:06:02.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'Nous vous suggérons de recalculer votre itinéraire en décochant l’option «utilisation du métro». ', 'http://bit.ly/1aW7uv5', 'http://', '  ', '#STM', '1', '1']"
2014-02-20T11:06:38.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'You may use the trip calculator by deselecting the “With métro” option.: ', 'http://bit.ly/18VVvwT', 'http://', ' ', '#STM']"
2014-02-20T11:13:39.000Z,"['Ligne 5 - Bleue', 'Ligne 5 - Bleue', '', '@stm_Bleue', '·', 'If you have to reach Jean-Talon metro station, you can also use the ', '@stm_Orange', ' ', 'http://bit.ly/1elOTJy', 'http://', '1']"
